NO,TYPE,DEFINE1,DEFINE2
2805,GEAHBG1.0-22-8-B,,
2806,GEAHBG1.0-23-8-B,,
2807,GEAHBG1.0-24-8-B,,
2808,GEAHBG1.0-25-8-B,,
2809,GEAHBG1.0-26-8-B,,
2810,GEAHBG1.0-27-8-B,,
2811,GEAHBG1.0-28-8-B,,
2812,GEAHBG1.0-29-8-B,,
2813,GEAHBG1.0-30-8-B,,
2814,GEAHBG1.0-32-6-A,,
2815,GEAHBG1.0-34-6-A,,
2816,GEAHBG1.0-35-6-A,,
2817,GEAHBG1.0-36-6-A,,
2818,GEAHBG1.0-32-6-B,,
2819,GEAHBG1.0-34-6-B,,
2820,GEAHBG1.0-35-6-B,,
2821,GEAHBG1.0-36-6-B,,
2822,GEAHS1.0-17-6-K,,
2823,GEAHS1.0-18-6-K,,
2824,GEAHS1.0-17-8-K,,
2825,GEAHS1.0-18-8-K,,
2826,GEAHS1.0-17-6-A,,
2827,GEAHS1.0-18-6-A,,
2828,GEAHS1.0-17-8-A,,
2829,GEAHS1.0-18-8-A,,
2830,GEAHS1.0-19-6-A,,
2831,GEAHS1.0-20-6-A,,
2832,GEAHS1.0-21-6-A,,
2833,GEAHS1.0-22-6-A,,
2834,GEAHS1.0-23-6-A,,
2835,GEAHS1.0-24-6-A,,
2836,GEAHS1.0-25-6-A,,
2837,GEAHS1.0-26-6-A,,
2838,GEAHS1.0-27-6-A,,
2839,GEAHS1.0-28-6-A,,
2840,GEAHS1.0-29-6-A,,
2841,GEAHS1.0-30-6-A,,
2842,GEAHS1.0-19-8-A,,
2843,GEAHS1.0-20-8-A,,
2844,GEAHS1.0-21-8-A,,
2845,GEAHS1.0-22-8-A,,
2846,GEAHS1.0-23-8-A,,
2847,GEAHS1.0-24-8-A,,
2848,GEAHS1.0-25-8-A,,
2849,GEAHS1.0-26-8-A,,
2850,GEAHS1.0-27-8-A,,
2851,GEAHS1.0-28-8-A,,
2852,GEAHS1.0-29-8-A,,
2853,GEAHS1.0-30-8-A,,
2854,GEAHS1.0-19-6-B,,
2855,GEAHS1.0-20-6-B,,
2856,GEAHS1.0-21-6-B,,
2857,GEAHS1.0-22-6-B,,
2858,GEAHS1.0-23-6-B,,
2859,GEAHS1.0-24-6-B,,
2860,GEAHS1.0-25-6-B,,
2861,GEAHS1.0-26-6-B,,
2862,GEAHS1.0-27-6-B,,
2863,GEAHS1.0-28-6-B,,
2864,GEAHS1.0-29-6-B,,
2865,GEAHS1.0-30-6-B,,
2866,GEAHS1.0-19-8-B,,
2867,GEAHS1.0-20-8-B,,
2868,GEAHS1.0-21-8-B,,
2869,GEAHS1.0-22-8-B,,
2870,GEAHS1.0-23-8-B,,
2871,GEAHS1.0-24-8-B,,
2872,GEAHS1.0-25-8-B,,
2873,GEAHS1.0-26-8-B,,
2874,GEAHS1.0-27-8-B,,
2875,GEAHS1.0-28-8-B,,
2876,GEAHS1.0-29-8-B,,
2877,GEAHS1.0-30-8-B,,
2878,GEAHS1.0-32-6-A,,
2879,GEAHS1.0-34-6-A,,
2880,GEAHS1.0-35-6-A,,
2881,GEAHS1.0-36-6-A,,
2882,GEAHS1.0-32-6-B,,
2883,GEAHS1.0-34-6-B,,
2884,GEAHS1.0-35-6-B,,
2885,GEAHS1.0-36-6-B,,
2886,GEAB1.0-17-6-K,,
2887,GEAB1.0-18-6-K,,
2888,GEAB1.0-17-8-K,,
2889,GEAB1.0-18-8-K,,
2890,GEAB1.0-19-6-B,,
2891,GEAB1.0-20-6-B,,
2892,GEAB1.0-21-6-B,,
2893,GEAB1.0-22-6-B,,
2894,GEAB1.0-23-6-B,,
2895,GEAB1.0-24-6-B,,
2896,GEAB1.0-25-6-B,,
2897,GEAB1.0-26-6-B,,
2898,GEAB1.0-27-6-B,,
2899,GEAB1.0-28-6-B,,
2900,GEAB1.0-29-6-B,,
2901,GEAB1.0-30-6-B,,
2902,GEAB1.0-19-8-B,,
2903,GEAB1.0-20-8-B,,
2904,GEAB1.0-21-8-B,,
2905,GEAB1.0-22-8-B,,
2906,GEAB1.0-23-8-B,,
2907,GEAB1.0-24-8-B,,
2908,GEAB1.0-25-8-B,,
2909,GEAB1.0-26-8-B,,
2910,GEAB1.0-27-8-B,,
2911,GEAB1.0-28-8-B,,
2912,GEAB1.0-29-8-B,,
2913,GEAB1.0-30-8-B,,
2914,GEAB1.0-32-6-B,,
2915,GEAB1.0-34-6-B,,
2916,GEAB1.0-35-6-B,,
2917,GEAB1.0-36-6-B,,
2918,GEABB1.0-17-6-K,,
2919,GEABB1.0-18-6-K,,
2920,GEABB1.0-17-8-K,,
2921,GEABB1.0-18-8-K,,
2922,GEABB1.0-19-6-B,,
2923,GEABB1.0-20-6-B,,
2924,GEABB1.0-21-6-B,,
2925,GEABB1.0-22-6-B,,
2926,GEABB1.0-23-6-B,,
2927,GEABB1.0-24-6-B,,
2928,GEABB1.0-25-6-B,,
2929,GEABB1.0-26-6-B,,
2930,GEABB1.0-27-6-B,,
2931,GEABB1.0-28-6-B,,
2932,GEABB1.0-29-6-B,,
2933,GEABB1.0-30-6-B,,
2934,GEABB1.0-19-8-B,,
2935,GEABB1.0-20-8-B,,
2936,GEABB1.0-21-8-B,,
2937,GEABB1.0-22-8-B,,
2938,GEABB1.0-23-8-B,,
2939,GEABB1.0-24-8-B,,
2940,GEABB1.0-25-8-B,,
2941,GEABB1.0-26-8-B,,
2942,GEABB1.0-27-8-B,,
2943,GEABB1.0-28-8-B,,
2944,GEABB1.0-29-8-B,,
2945,GEABB1.0-30-8-B,,
2946,GEABB1.0-32-6-B,,
2947,GEABB1.0-34-6-B,,
2948,GEABB1.0-35-6-B,,
2949,GEABB1.0-36-6-B,,
2950,GEABG1.0-17-6-K,,
2951,GEABG1.0-18-6-K,,
2952,GEABG1.0-17-8-K,,
2953,GEABG1.0-18-8-K,,
2954,GEABG1.0-19-6-B,,
2955,GEABG1.0-20-6-B,,
2956,GEABG1.0-21-6-B,,
2957,GEABG1.0-22-6-B,,
2958,GEABG1.0-23-6-B,,
2959,GEABG1.0-24-6-B,,
2960,GEABG1.0-25-6-B,,
2961,GEABG1.0-26-6-B,,
2962,GEABG1.0-27-6-B,,
2963,GEABG1.0-28-6-B,,
2964,GEABG1.0-29-6-B,,
2965,GEABG1.0-30-6-B,,
2966,GEABG1.0-19-8-B,,
2967,GEABG1.0-20-8-B,,
2968,GEABG1.0-21-8-B,,
2969,GEABG1.0-22-8-B,,
2970,GEABG1.0-23-8-B,,
2971,GEABG1.0-24-8-B,,
2972,GEABG1.0-25-8-B,,
2973,GEABG1.0-26-8-B,,
2974,GEABG1.0-27-8-B,,
2975,GEABG1.0-28-8-B,,
2976,GEABG1.0-29-8-B,,
2977,GEABG1.0-30-8-B,,
2978,GEABG1.0-32-6-B,,
2979,GEABG1.0-34-6-B,,
2980,GEABG1.0-35-6-B,,
2981,GEABG1.0-36-6-B,,
2982,GEAS1.0-17-6-K,,
2983,GEAS1.0-18-6-K,,
2984,GEAS1.0-17-8-K,,
2985,GEAS1.0-18-8-K,,
2986,GEAS1.0-19-6-B,,
2987,GEAS1.0-20-6-B,,
2988,GEAS1.0-21-6-B,,
2989,GEAS1.0-22-6-B,,
2990,GEAS1.0-23-6-B,,
2991,GEAS1.0-24-6-B,,
2992,GEAS1.0-25-6-B,,
2993,GEAS1.0-26-6-B,,
2994,GEAS1.0-27-6-B,,
2995,GEAS1.0-28-6-B,,
2996,GEAS1.0-29-6-B,,
2997,GEAS1.0-30-6-B,,
2998,GEAS1.0-19-8-B,,
2999,GEAS1.0-20-8-B,,
3000,GEAS1.0-21-8-B,,
3001,GEAS1.0-22-8-B,,
3002,GEAS1.0-23-8-B,,
3003,GEAS1.0-24-8-B,,
3004,GEAS1.0-25-8-B,,
3005,GEAS1.0-26-8-B,,
3006,GEAS1.0-27-8-B,,
3007,GEAS1.0-28-8-B,,
3008,GEAS1.0-29-8-B,,
3009,GEAS1.0-30-8-B,,
3010,GEAS1.0-32-6-B,,
3011,GEAS1.0-34-6-B,,
3012,GEAS1.0-35-6-B,,
3013,GEAS1.0-36-6-B,,
3014,GEAKB1.0-17-6-A,,
3015,GEAKB1.0-18-6-A,,
3016,GEAKB1.0-17-8-A,,
3017,GEAKB1.0-18-8-A,,
3018,GEAKB1.0-19-6-A,,
3019,GEAKB1.0-20-6-A,,
3020,GEAKB1.0-21-6-A,,
3021,GEAKB1.0-22-6-A,,
3022,GEAKB1.0-23-6-A,,
3023,GEAKB1.0-24-6-A,,
3024,GEAKB1.0-25-6-A,,
3025,GEAKB1.0-26-6-A,,
3026,GEAKB1.0-27-6-A,,
3027,GEAKB1.0-28-6-A,,
3028,GEAKB1.0-29-6-A,,
3029,GEAKB1.0-30-6-A,,
3030,GEAKB1.0-19-8-A,,
3031,GEAKB1.0-20-8-A,,
3032,GEAKB1.0-21-8-A,,
3033,GEAKB1.0-22-8-A,,
3034,GEAKB1.0-23-8-A,,
3035,GEAKB1.0-24-8-A,,
3036,GEAKB1.0-25-8-A,,
3037,GEAKB1.0-26-8-A,,
3038,GEAKB1.0-27-8-A,,
3039,GEAKB1.0-28-8-A,,
3040,GEAKB1.0-29-8-A,,
3041,GEAKB1.0-30-8-A,,
3042,GEAKB1.0-19-6-B,,
3043,GEAKB1.0-20-6-B,,
3044,GEAKB1.0-21-6-B,,
3045,GEAKB1.0-22-6-B,,
3046,GEAKB1.0-23-6-B,,
3047,GEAKB1.0-24-6-B,,
3048,GEAKB1.0-25-6-B,,
3049,GEAKB1.0-26-6-B,,
3050,GEAKB1.0-27-6-B,,
3051,GEAKB1.0-28-6-B,,
3052,GEAKB1.0-29-6-B,,
3053,GEAKB1.0-30-6-B,,
3054,GEAKB1.0-19-8-B,,
3055,GEAKB1.0-20-8-B,,
3056,GEAKB1.0-21-8-B,,
3057,GEAKB1.0-22-8-B,,
3058,GEAKB1.0-23-8-B,,
3059,GEAKB1.0-24-8-B,,
3060,GEAKB1.0-25-8-B,,
3061,GEAKB1.0-26-8-B,,
3062,GEAKB1.0-27-8-B,,
3063,GEAKB1.0-28-8-B,,
3064,GEAKB1.0-29-8-B,,
3065,GEAKB1.0-30-8-B,,
3066,GEAKB1.0-32-6-A,,
3067,GEAKB1.0-34-6-A,,
3068,GEAKB1.0-35-6-A,,
3069,GEAKB1.0-36-6-A,,
3070,GEAKB1.0-32-6-B,,
3071,GEAKB1.0-34-6-B,,
3072,GEAKB1.0-35-6-B,,
3073,GEAKB1.0-36-6-B,,
3074,GEAKBB1.0-17-6-A,,
3075,GEAKBB1.0-18-6-A,,
3076,GEAKBB1.0-17-8-A,,
3077,GEAKBB1.0-18-8-A,,
3078,GEAKBB1.0-19-6-A,,
3079,GEAKBB1.0-20-6-A,,
3080,GEAKBB1.0-21-6-A,,
3081,GEAKBB1.0-22-6-A,,
3082,GEAKBB1.0-23-6-A,,
3083,GEAKBB1.0-24-6-A,,
3084,GEAKBB1.0-25-6-A,,
3085,GEAKBB1.0-26-6-A,,
3086,GEAKBB1.0-27-6-A,,
3087,GEAKBB1.0-28-6-A,,
3088,GEAKBB1.0-29-6-A,,
3089,GEAKBB1.0-30-6-A,,
3090,GEAKBB1.0-19-8-A,,
3091,GEAKBB1.0-20-8-A,,
3092,GEAKBB1.0-21-8-A,,
3093,GEAKBB1.0-22-8-A,,
3094,GEAKBB1.0-23-8-A,,
3095,GEAKBB1.0-24-8-A,,
3096,GEAKBB1.0-25-8-A,,
3097,GEAKBB1.0-26-8-A,,
3098,GEAKBB1.0-27-8-A,,
3099,GEAKBB1.0-28-8-A,,
3100,GEAKBB1.0-29-8-A,,
3101,GEAKBB1.0-30-8-A,,
3102,GEAKBB1.0-19-6-B,,
3103,GEAKBB1.0-20-6-B,,
3104,GEAKBB1.0-21-6-B,,
3105,GEAKBB1.0-22-6-B,,
3106,GEAKBB1.0-23-6-B,,
3107,GEAKBB1.0-24-6-B,,
3108,GEAKBB1.0-25-6-B,,
3109,GEAKBB1.0-26-6-B,,
3110,GEAKBB1.0-27-6-B,,
3111,GEAKBB1.0-28-6-B,,
3112,GEAKBB1.0-29-6-B,,
3113,GEAKBB1.0-30-6-B,,
3114,GEAKBB1.0-19-8-B,,
3115,GEAKBB1.0-20-8-B,,
3116,GEAKBB1.0-21-8-B,,
3117,GEAKBB1.0-22-8-B,,
3118,GEAKBB1.0-23-8-B,,
3119,GEAKBB1.0-24-8-B,,
3120,GEAKBB1.0-25-8-B,,
3121,GEAKBB1.0-26-8-B,,
3122,GEAKBB1.0-27-8-B,,
3123,GEAKBB1.0-28-8-B,,
3124,GEAKBB1.0-29-8-B,,
3125,GEAKBB1.0-30-8-B,,
3126,GEAKBB1.0-32-6-A,,
3127,GEAKBB1.0-34-6-A,,
3128,GEAKBB1.0-35-6-A,,
3129,GEAKBB1.0-36-6-A,,
3130,GEAKBB1.0-32-6-B,,
3131,GEAKBB1.0-34-6-B,,
3132,GEAKBB1.0-35-6-B,,
3133,GEAKBB1.0-36-6-B,,
3134,GEAKBG1.0-17-6-A,,
3135,GEAKBG1.0-18-6-A,,
3136,GEAKBG1.0-17-8-A,,
3137,GEAKBG1.0-18-8-A,,
3138,GEAKBG1.0-19-6-A,,
3139,GEAKBG1.0-20-6-A,,
3140,GEAKBG1.0-21-6-A,,
3141,GEAKBG1.0-22-6-A,,
3142,GEAKBG1.0-23-6-A,,
3143,GEAKBG1.0-24-6-A,,
3144,GEAKBG1.0-25-6-A,,
3145,GEAKBG1.0-26-6-A,,
3146,GEAKBG1.0-27-6-A,,
3147,GEAKBG1.0-28-6-A,,
3148,GEAKBG1.0-29-6-A,,
3149,GEAKBG1.0-30-6-A,,
3150,GEAKBG1.0-19-8-A,,
3151,GEAKBG1.0-20-8-A,,
3152,GEAKBG1.0-21-8-A,,
3153,GEAKBG1.0-22-8-A,,
3154,GEAKBG1.0-23-8-A,,
3155,GEAKBG1.0-24-8-A,,
3156,GEAKBG1.0-25-8-A,,
3157,GEAKBG1.0-26-8-A,,
3158,GEAKBG1.0-27-8-A,,
3159,GEAKBG1.0-28-8-A,,
3160,GEAKBG1.0-29-8-A,,
3161,GEAKBG1.0-30-8-A,,
3162,GEAKBG1.0-19-6-B,,
3163,GEAKBG1.0-20-6-B,,
3164,GEAKBG1.0-21-6-B,,
3165,GEAKBG1.0-22-6-B,,
3166,GEAKBG1.0-23-6-B,,
3167,GEAKBG1.0-24-6-B,,
3168,GEAKBG1.0-25-6-B,,
3169,GEAKBG1.0-26-6-B,,
3170,GEAKBG1.0-27-6-B,,
3171,GEAKBG1.0-28-6-B,,
3172,GEAKBG1.0-29-6-B,,
3173,GEAKBG1.0-30-6-B,,
3174,GEAKBG1.0-19-8-B,,
3175,GEAKBG1.0-20-8-B,,
3176,GEAKBG1.0-21-8-B,,
3177,GEAKBG1.0-22-8-B,,
3178,GEAKBG1.0-23-8-B,,
3179,GEAKBG1.0-24-8-B,,
3180,GEAKBG1.0-25-8-B,,
3181,GEAKBG1.0-26-8-B,,
3182,GEAKBG1.0-27-8-B,,
3183,GEAKBG1.0-28-8-B,,
3184,GEAKBG1.0-29-8-B,,
3185,GEAKBG1.0-30-8-B,,
3186,GEAKBG1.0-32-6-A,,
3187,GEAKBG1.0-34-6-A,,
3188,GEAKBG1.0-35-6-A,,
3189,GEAKBG1.0-36-6-A,,
3190,GEAKBG1.0-32-6-B,,
3191,GEAKBG1.0-34-6-B,,
3192,GEAKBG1.0-35-6-B,,
3193,GEAKBG1.0-36-6-B,,
3194,GEAKS1.0-17-6-A,,
3195,GEAKS1.0-18-6-A,,
3196,GEAKS1.0-17-8-A,,
3197,GEAKS1.0-18-8-A,,
3198,GEAKS1.0-19-6-A,,
3199,GEAKS1.0-20-6-A,,
3200,GEAKS1.0-21-6-A,,
3201,GEAKS1.0-22-6-A,,
3202,GEAKS1.0-23-6-A,,
3203,GEAKS1.0-24-6-A,,
3204,GEAKS1.0-25-6-A,,
3205,GEAKS1.0-26-6-A,,
3206,GEAKS1.0-27-6-A,,
3207,GEAKS1.0-28-6-A,,
3208,GEAKS1.0-29-6-A,,
3209,GEAKS1.0-30-6-A,,
3210,GEAKS1.0-19-8-A,,
3211,GEAKS1.0-20-8-A,,
3212,GEAKS1.0-21-8-A,,
3213,GEAKS1.0-22-8-A,,
3214,GEAKS1.0-23-8-A,,
3215,GEAKS1.0-24-8-A,,
3216,GEAKS1.0-25-8-A,,
3217,GEAKS1.0-26-8-A,,
3218,GEAKS1.0-27-8-A,,
3219,GEAKS1.0-28-8-A,,
3220,GEAKS1.0-29-8-A,,
3221,GEAKS1.0-30-8-A,,
3222,GEAKS1.0-19-6-B,,
3223,GEAKS1.0-20-6-B,,
3224,GEAKS1.0-21-6-B,,
3225,GEAKS1.0-22-6-B,,
3226,GEAKS1.0-23-6-B,,
3227,GEAKS1.0-24-6-B,,
3228,GEAKS1.0-25-6-B,,
3229,GEAKS1.0-26-6-B,,
3230,GEAKS1.0-27-6-B,,
3231,GEAKS1.0-28-6-B,,
3232,GEAKS1.0-29-6-B,,
3233,GEAKS1.0-30-6-B,,
3234,GEAKS1.0-19-8-B,,
3235,GEAKS1.0-20-8-B,,
3236,GEAKS1.0-21-8-B,,
3237,GEAKS1.0-22-8-B,,
3238,GEAKS1.0-23-8-B,,
3239,GEAKS1.0-24-8-B,,
3240,GEAKS1.0-25-8-B,,
3241,GEAKS1.0-26-8-B,,
3242,GEAKS1.0-27-8-B,,
3243,GEAKS1.0-28-8-B,,
3244,GEAKS1.0-29-8-B,,
3245,GEAKS1.0-30-8-B,,
3246,GEAKS1.0-32-6-A,,
3247,GEAKS1.0-34-6-A,,
3248,GEAKS1.0-35-6-A,,
3249,GEAKS1.0-36-6-A,,
3250,GEAKS1.0-32-6-B,,
3251,GEAKS1.0-34-6-B,,
3252,GEAKS1.0-35-6-B,,
3253,GEAKS1.0-36-6-B,,
3254,GEAHB1.5-12-15-K,,
3255,GEAHB1.5-13-15-K,,
3256,GEAHB1.5-12-15-A,,
3257,GEAHB1.5-13-15-A,,
3258,GEAHB1.5-14-15-A,,
3259,GEAHB1.5-15-15-A,,
3260,GEAHB1.5-16-15-A,,
3261,GEAHB1.5-17-15-A,,
3262,GEAHB1.5-18-15-A,,
3263,GEAHB1.5-19-15-A,,
3264,GEAHB1.5-20-15-A,,
3265,GEAHB1.5-21-15-A,,
3266,GEAHB1.5-22-15-A,,
3267,GEAHB1.5-23-15-A,,
3268,GEAHB1.5-14-15-B,,
3269,GEAHB1.5-15-15-B,,
3270,GEAHB1.5-16-15-B,,
3271,GEAHB1.5-17-15-B,,
3272,GEAHB1.5-18-15-B,,
3273,GEAHB1.5-19-15-B,,
3274,GEAHB1.5-20-15-B,,
3275,GEAHB1.5-21-15-B,,
3276,GEAHB1.5-22-15-B,,
3277,GEAHB1.5-23-15-B,,
3278,GEAHBB1.5-12-15-K,,
3279,GEAHBB1.5-13-15-K,,
3280,GEAHBB1.5-12-15-A,,
3281,GEAHBB1.5-13-15-A,,
3282,GEAHBB1.5-14-15-A,,
3283,GEAHBB1.5-15-15-A,,
3284,GEAHBB1.5-16-15-A,,
3285,GEAHBB1.5-17-15-A,,
3286,GEAHBB1.5-18-15-A,,
3287,GEAHBB1.5-19-15-A,,
3288,GEAHBB1.5-20-15-A,,
3289,GEAHBB1.5-21-15-A,,
3290,GEAHBB1.5-22-15-A,,
3291,GEAHBB1.5-23-15-A,,
3292,GEAHBB1.5-14-15-B,,
3293,GEAHBB1.5-15-15-B,,
3294,GEAHBB1.5-16-15-B,,
3295,GEAHBB1.5-17-15-B,,
3296,GEAHBB1.5-18-15-B,,
3297,GEAHBB1.5-19-15-B,,
3298,GEAHBB1.5-20-15-B,,
3299,GEAHBB1.5-21-15-B,,
3300,GEAHBB1.5-22-15-B,,
3301,GEAHBB1.5-23-15-B,,
3302,GEAHBG1.5-12-15-K,,
3303,GEAHBG1.5-13-15-K,,
3304,GEAHBG1.5-12-15-A,,
3305,GEAHBG1.5-13-15-A,,
3306,GEAHBG1.5-14-15-A,,
3307,GEAHBG1.5-15-15-A,,
3308,GEAHBG1.5-16-15-A,,
3309,GEAHBG1.5-17-15-A,,
3310,GEAHBG1.5-18-15-A,,
3311,GEAHBG1.5-19-15-A,,
3312,GEAHBG1.5-20-15-A,,
3313,GEAHBG1.5-21-15-A,,
3314,GEAHBG1.5-22-15-A,,
3315,GEAHBG1.5-23-15-A,,
3316,GEAHBG1.5-14-15-B,,
3317,GEAHBG1.5-15-15-B,,
3318,GEAHBG1.5-16-15-B,,
3319,GEAHBG1.5-17-15-B,,
3320,GEAHBG1.5-18-15-B,,
3321,GEAHBG1.5-19-15-B,,
3322,GEAHBG1.5-20-15-B,,
3323,GEAHBG1.5-21-15-B,,
3324,GEAHBG1.5-22-15-B,,
3325,GEAHBG1.5-23-15-B,,
3326,GEAHS1.5-12-15-K,,
3327,GEAHS1.5-13-15-K,,
3328,GEAHS1.5-12-15-A,,
3329,GEAHS1.5-13-15-A,,
3330,GEAHS1.5-14-15-A,,
3331,GEAHS1.5-15-15-A,,
3332,GEAHS1.5-16-15-A,,
3333,GEAHS1.5-17-15-A,,
3334,GEAHS1.5-18-15-A,,
3335,GEAHS1.5-19-15-A,,
3336,GEAHS1.5-20-15-A,,
3337,GEAHS1.5-21-15-A,,
3338,GEAHS1.5-22-15-A,,
3339,GEAHS1.5-23-15-A,,
3340,GEAHS1.5-14-15-B,,
3341,GEAHS1.5-15-15-B,,
3342,GEAHS1.5-16-15-B,,
3343,GEAHS1.5-17-15-B,,
3344,GEAHS1.5-18-15-B,,
3345,GEAHS1.5-19-15-B,,
3346,GEAHS1.5-20-15-B,,
3347,GEAHS1.5-21-15-B,,
3348,GEAHS1.5-22-15-B,,
3349,GEAHS1.5-23-15-B,,
3350,GEAB1.5-12-15-K,,
3351,GEAB1.5-13-15-K,,
3352,GEAB1.5-14-15-B,,
3353,GEAB1.5-15-15-B,,
3354,GEAB1.5-16-15-B,,
3355,GEAB1.5-17-15-B,,
3356,GEAB1.5-18-15-B,,
3357,GEAB1.5-19-15-B,,
3358,GEAB1.5-20-15-B,,
3359,GEAB1.5-21-15-B,,
3360,GEAB1.5-22-15-B,,
3361,GEAB1.5-23-15-B,,
3362,GEABB1.5-12-15-K,,
3363,GEABB1.5-13-15-K,,
3364,GEABB1.5-14-15-B,,
3365,GEABB1.5-15-15-B,,
3366,GEABB1.5-16-15-B,,
3367,GEABB1.5-17-15-B,,
3368,GEABB1.5-18-15-B,,
3369,GEABB1.5-19-15-B,,
3370,GEABB1.5-20-15-B,,
3371,GEABB1.5-21-15-B,,
3372,GEABB1.5-22-15-B,,
3373,GEABB1.5-23-15-B,,
3374,GEABG1.5-12-15-K,,
3375,GEABG1.5-13-15-K,,
3376,GEABG1.5-14-15-B,,
3377,GEABG1.5-15-15-B,,
3378,GEABG1.5-16-15-B,,
3379,GEABG1.5-17-15-B,,
3380,GEABG1.5-18-15-B,,
3381,GEABG1.5-19-15-B,,
3382,GEABG1.5-20-15-B,,
3383,GEABG1.5-21-15-B,,
3384,GEABG1.5-22-15-B,,
3385,GEABG1.5-23-15-B,,
3386,GEAS1.5-12-15-K,,
3387,GEAS1.5-13-15-K,,
3388,GEAS1.5-14-15-B,,
3389,GEAS1.5-15-15-B,,
3390,GEAS1.5-16-15-B,,
3391,GEAS1.5-17-15-B,,
3392,GEAS1.5-18-15-B,,
3393,GEAS1.5-19-15-B,,
3394,GEAS1.5-20-15-B,,
3395,GEAS1.5-21-15-B,,
3396,GEAS1.5-22-15-B,,
3397,GEAS1.5-23-15-B,,
3398,GEAKB1.5-12-15-K,,
3399,GEAKB1.5-13-15-K,,
3400,GEAKB1.5-12-15-A,,
3401,GEAKB1.5-13-15-A,,
3402,GEAKB1.5-14-15-A,,
3403,GEAKB1.5-15-15-A,,
3404,GEAKB1.5-16-15-A,,
3405,GEAKB1.5-17-15-A,,
3406,GEAKB1.5-18-15-A,,
3407,GEAKB1.5-19-15-A,,
3408,GEAKB1.5-20-15-A,,
3409,GEAKB1.5-21-15-A,,
3410,GEAKB1.5-22-15-A,,
3411,GEAKB1.5-23-15-A,,
3412,GEAKB1.5-14-15-B,,
3413,GEAKB1.5-15-15-B,,
3414,GEAKB1.5-16-15-B,,
3415,GEAKB1.5-17-15-B,,
3416,GEAKB1.5-18-15-B,,
3417,GEAKB1.5-19-15-B,,
3418,GEAKB1.5-20-15-B,,
3419,GEAKB1.5-21-15-B,,
3420,GEAKB1.5-22-15-B,,
3421,GEAKB1.5-23-15-B,,
3422,GEAKBB1.5-12-15-K,,
3423,GEAKBB1.5-13-15-K,,
3424,GEAKBB1.5-12-15-A,,
3425,GEAKBB1.5-13-15-A,,
3426,GEAKBB1.5-14-15-A,,
3427,GEAKBB1.5-15-15-A,,
3428,GEAKBB1.5-16-15-A,,
3429,GEAKBB1.5-17-15-A,,
3430,GEAKBB1.5-18-15-A,,
3431,GEAKBB1.5-19-15-A,,
3432,GEAKBB1.5-20-15-A,,
3433,GEAKBB1.5-21-15-A,,
3434,GEAKBB1.5-22-15-A,,
3435,GEAKBB1.5-23-15-A,,
3436,GEAKBB1.5-14-15-B,,
3437,GEAKBB1.5-15-15-B,,
3438,GEAKBB1.5-16-15-B,,
3439,GEAKBB1.5-17-15-B,,
3440,GEAKBB1.5-18-15-B,,
3441,GEAKBB1.5-19-15-B,,
3442,GEAKBB1.5-20-15-B,,
3443,GEAKBB1.5-21-15-B,,
3444,GEAKBB1.5-22-15-B,,
3445,GEAKBB1.5-23-15-B,,
3446,GEAKBG1.5-12-15-K,,
3447,GEAKBG1.5-13-15-K,,
3448,GEAKBG1.5-12-15-A,,
3449,GEAKBG1.5-13-15-A,,
3450,GEAKBG1.5-14-15-A,,
3451,GEAKBG1.5-15-15-A,,
3452,GEAKBG1.5-16-15-A,,
3453,GEAKBG1.5-17-15-A,,
3454,GEAKBG1.5-18-15-A,,
3455,GEAKBG1.5-19-15-A,,
3456,GEAKBG1.5-20-15-A,,
3457,GEAKBG1.5-21-15-A,,
3458,GEAKBG1.5-22-15-A,,
3459,GEAKBG1.5-23-15-A,,
3460,GEAKBG1.5-14-15-B,,
3461,GEAKBG1.5-15-15-B,,
3462,GEAKBG1.5-16-15-B,,
3463,GEAKBG1.5-17-15-B,,
3464,GEAKBG1.5-18-15-B,,
3465,GEAKBG1.5-19-15-B,,
3466,GEAKBG1.5-20-15-B,,
3467,GEAKBG1.5-21-15-B,,
3468,GEAKBG1.5-22-15-B,,
3469,GEAKBG1.5-23-15-B,,
3470,GEAKS1.5-12-15-K,,
3471,GEAKS1.5-13-15-K,,
3472,GEAKS1.5-12-15-A,,
3473,GEAKS1.5-13-15-A,,
3474,GEAKS1.5-14-15-A,,
3475,GEAKS1.5-15-15-A,,
3476,GEAKS1.5-16-15-A,,
3477,GEAKS1.5-17-15-A,,
3478,GEAKS1.5-18-15-A,,
3479,GEAKS1.5-19-15-A,,
3480,GEAKS1.5-20-15-A,,
3481,GEAKS1.5-21-15-A,,
3482,GEAKS1.5-22-15-A,,
3483,GEAKS1.5-23-15-A,,
3484,GEAKS1.5-14-15-B,,
3485,GEAKS1.5-15-15-B,,
3486,GEAKS1.5-16-15-B,,
3487,GEAKS1.5-17-15-B,,
3488,GEAKS1.5-18-15-B,,
3489,GEAKS1.5-19-15-B,,
3490,GEAKS1.5-20-15-B,,
3491,GEAKS1.5-21-15-B,,
3492,GEAKS1.5-22-15-B,,
3493,GEAKS1.5-23-15-B,,
3494,GEAHB2.0-12-20-A,,
3495,GEAHB2.0-13-20-A,,
3496,GEAHB2.0-14-20-A,,
3497,GEAHB2.0-15-20-A,,
3498,GEAHB2.0-16-20-A,,
3499,GEAHB2.0-17-20-A,,
3500,GEAHB2.0-12-20-B,,
