NO,TYPE,DEFINE1,DEFINE2
83940213,MKFQTDHS8,,
83940214,MKFQTDHS8T,,
83940215,MKFQTDHS10,,
83940216,MKFQTDHS10T,,
83940217,MKFQTDHS12,,
83940218,MKFQTDHS12T,,
83940219,MKFQTDHS13,,
83940220,MKFQTDHS13T,,
83940221,MKFQTDHS16,,
83940222,MKFQTDHS16T,,
83940223,MKFQTDHS20,,
83940224,MKFQTDHS20T,,
83940225,MKFQTDHM6,,
83940226,MKFQTDHM6T,,
83940227,MKFQTDHM8,,
83940228,MKFQTDHM8T,,
83940229,MKFQTDHM10,,
83940230,MKFQTDHM10T,,
83940231,MKFQTDHM12,,
83940232,MKFQTDHM12T,,
83940233,MKFQTDHM13,,
83940234,MKFQTDHM13T,,
83940235,MKFQTDHM16,,
83940236,MKFQTDHM16T,,
83940237,MKFQTDHM20,,
83940238,MKFQTDHM20T,,
83940239,MKFQTDHP6,,
83940240,MKFQTDHP6T,,
83940241,MKFQTDHP8,,
83940242,MKFQTDHP8T,,
83940243,MKFQTDHP10,,
83940244,MKFQTDHP10T,,
83940245,MKFQTDHP12,,
83940246,MKFQTDHP12T,,
83940247,MKFQTDHP13,,
83940248,MKFQTDHP13T,,
83940249,MKFQTDHP16,,
83940250,MKFQTDHP16T,,
83940251,MKFQTDHP20,,
83940252,MKFQTDHP20T,,
83940253,MKFQTDHG6,,
83940254,MKFQTDHG6T,,
83940255,MKFQTDHG8,,
83940256,MKFQTDHG8T,,
83940257,MKFQTDHG10,,
83940258,MKFQTDHG10T,,
83940259,MKFQTDHG12,,
83940260,MKFQTDHG12T,,
83940261,MKFQTDHG13,,
83940262,MKFQTDHG13T,,
83940263,MKFQTDHG16,,
83940264,MKFQTDHG16T,,
83940265,MKFQTDHG20,,
83940266,MKFQTDHG20T,,
83940267,MKFQTDHH6,,
83940268,MKFQTDHH6T,,
83940269,MKFQTDHH8,,
83940270,MKFQTDHH8T,,
83940271,MKFQTDHH10,,
83940272,MKFQTDHH10T,,
83940273,MKFQTDHH12,,
83940274,MKFQTDHH12T,,
83940275,MKFQTDHH13,,
83940276,MKFQTDHH13T,,
83940277,MKFQTDHH16,,
83940278,MKFQTDHH16T,,
83940279,MKFQTDHH20,,
83940280,MKFQTDHH20T,,
83950001,MGKFQTAMS6,,
83950002,MGKFQTAMS6T,,
83950003,MGKFQTAMS8,,
83950004,MGKFQTAMS8T,,
83950005,MGKFQTAMS10,,
83950006,MGKFQTAMS10T,,
83950007,MGKFQTAMS12,,
83950008,MGKFQTAMS12T,,
83950009,MGKFQTAMS13,,
83950010,MGKFQTAMS13T,,
83950011,MGKFQTAMS16,,
83950012,MGKFQTAMS16T,,
83950013,MGKFQTAMS20,,
83950014,MGKFQTAMS20T,,
83950015,MGKFQTAMM6,,
83950016,MGKFQTAMM6T,,
83950017,MGKFQTAMM8,,
83950018,MGKFQTAMM8T,,
83950019,MGKFQTAMM10,,
83950020,MGKFQTAMM10T,,
83950021,MGKFQTAMM12,,
83950022,MGKFQTAMM12T,,
83950023,MGKFQTAMM13,,
83950024,MGKFQTAMM13T,,
83950025,MGKFQTAMM16,,
83950026,MGKFQTAMM16T,,
83950027,MGKFQTAMM20,,
83950028,MGKFQTAMM20T,,
83950029,MGKFQTAMP6,,
83950030,MGKFQTAMP6T,,
83950031,MGKFQTAMP8,,
83950032,MGKFQTAMP8T,,
83950033,MGKFQTAMP10,,
83950034,MGKFQTAMP10T,,
83950035,MGKFQTAMP12,,
83950036,MGKFQTAMP12T,,
83950037,MGKFQTAMP13,,
83950038,MGKFQTAMP13T,,
83950039,MGKFQTAMP16,,
83950040,MGKFQTAMP16T,,
83950041,MGKFQTAMP20,,
83950042,MGKFQTAMP20T,,
83950043,MGKFQTAMG6,,
83950044,MGKFQTAMG6T,,
83950045,MGKFQTAMG8,,
83950046,MGKFQTAMG8T,,
83950047,MGKFQTAMG10,,
83950048,MGKFQTAMG10T,,
83950049,MGKFQTAMG12,,
83950050,MGKFQTAMG12T,,
83950051,MGKFQTAMG13,,
83950052,MGKFQTAMG13T,,
83950053,MGKFQTAMG16,,
83950054,MGKFQTAMG16T,,
83950055,MGKFQTAMG20,,
83950056,MGKFQTAMG20T,,
83950057,MGKFQTAMH6,,
83950058,MGKFQTAMH6T,,
83950059,MGKFQTAMH8,,
83950060,MGKFQTAMH8T,,
83950061,MGKFQTAMH10,,
83950062,MGKFQTAMH10T,,
83950063,MGKFQTAMH12,,
83950064,MGKFQTAMH12T,,
83950065,MGKFQTAMH13,,
83950066,MGKFQTAMH13T,,
83950067,MGKFQTAMH16,,
83950068,MGKFQTAMH16T,,
83950069,MGKFQTAMH20,,
83950070,MGKFQTAMH20T,,
83950071,MGKFQTAPS6,,
83950072,MGKFQTAPS6T,,
83950073,MGKFQTAPS8,,
83950074,MGKFQTAPS8T,,
83950075,MGKFQTAPS10,,
83950076,MGKFQTAPS10T,,
83950077,MGKFQTAPS12,,
83950078,MGKFQTAPS12T,,
83950079,MGKFQTAPS13,,
83950080,MGKFQTAPS13T,,
83950081,MGKFQTAPS16,,
83950082,MGKFQTAPS16T,,
83950083,MGKFQTAPS20,,
83950084,MGKFQTAPS20T,,
83950085,MGKFQTAPM6,,
83950086,MGKFQTAPM6T,,
83950087,MGKFQTAPM8,,
83950088,MGKFQTAPM8T,,
83950089,MGKFQTAPM10,,
83950090,MGKFQTAPM10T,,
83950091,MGKFQTAPM12,,
83950092,MGKFQTAPM12T,,
83950093,MGKFQTAPM13,,
83950094,MGKFQTAPM13T,,
83950095,MGKFQTAPM16,,
83950096,MGKFQTAPM16T,,
83950097,MGKFQTAPM20,,
83950098,MGKFQTAPM20T,,
83950099,MGKFQTAPP6,,
83950100,MGKFQTAPP6T,,
83950101,MGKFQTAPP8,,
83950102,MGKFQTAPP8T,,
83950103,MGKFQTAPP10,,
83950104,MGKFQTAPP10T,,
83950105,MGKFQTAPP12,,
83950106,MGKFQTAPP12T,,
83950107,MGKFQTAPP13,,
83950108,MGKFQTAPP13T,,
83950109,MGKFQTAPP16,,
83950110,MGKFQTAPP16T,,
83950111,MGKFQTAPP20,,
83950112,MGKFQTAPP20T,,
83950113,MGKFQTAPG6,,
83950114,MGKFQTAPG6T,,
83950115,MGKFQTAPG8,,
83950116,MGKFQTAPG8T,,
83950117,MGKFQTAPG10,,
83950118,MGKFQTAPG10T,,
83950119,MGKFQTAPG12,,
83950120,MGKFQTAPG12T,,
83950121,MGKFQTAPG13,,
83950122,MGKFQTAPG13T,,
83950123,MGKFQTAPG16,,
83950124,MGKFQTAPG16T,,
83950125,MGKFQTAPG20,,
83950126,MGKFQTAPG20T,,
83950127,MGKFQTAPH6,,
83950128,MGKFQTAPH6T,,
83950129,MGKFQTAPH8,,
83950130,MGKFQTAPH8T,,
83950131,MGKFQTAPH10,,
83950132,MGKFQTAPH10T,,
83950133,MGKFQTAPH12,,
83950134,MGKFQTAPH12T,,
83950135,MGKFQTAPH13,,
83950136,MGKFQTAPH13T,,
83950137,MGKFQTAPH16,,
83950138,MGKFQTAPH16T,,
83950139,MGKFQTAPH20,,
83950140,MGKFQTAPH20T,,
83950141,MGKFQTAGS6,,
83950142,MGKFQTAGS6T,,
83950143,MGKFQTAGS8,,
83950144,MGKFQTAGS8T,,
83950145,MGKFQTAGS10,,
83950146,MGKFQTAGS10T,,
83950147,MGKFQTAGS12,,
83950148,MGKFQTAGS12T,,
83950149,MGKFQTAGS13,,
83950150,MGKFQTAGS13T,,
83950151,MGKFQTAGS16,,
83950152,MGKFQTAGS16T,,
83950153,MGKFQTAGS20,,
83950154,MGKFQTAGS20T,,
83950155,MGKFQTAGM6,,
83950156,MGKFQTAGM6T,,
83950157,MGKFQTAGM8,,
83950158,MGKFQTAGM8T,,
83950159,MGKFQTAGM10,,
83950160,MGKFQTAGM10T,,
83950161,MGKFQTAGM12,,
83950162,MGKFQTAGM12T,,
83950163,MGKFQTAGM13,,
83950164,MGKFQTAGM13T,,
83950165,MGKFQTAGM16,,
83950166,MGKFQTAGM16T,,
83950167,MGKFQTAGM20,,
83950168,MGKFQTAGM20T,,
83950169,MGKFQTAGP6,,
83950170,MGKFQTAGP6T,,
83950171,MGKFQTAGP8,,
83950172,MGKFQTAGP8T,,
83950173,MGKFQTAGP10,,
83950174,MGKFQTAGP10T,,
83950175,MGKFQTAGP12,,
83950176,MGKFQTAGP12T,,
83950177,MGKFQTAGP13,,
83950178,MGKFQTAGP13T,,
83950179,MGKFQTAGP16,,
83950180,MGKFQTAGP16T,,
83950181,MGKFQTAGP20,,
83950182,MGKFQTAGP20T,,
83950183,MGKFQTAGG6,,
83950184,MGKFQTAGG6T,,
83950185,MGKFQTAGG8,,
83950186,MGKFQTAGG8T,,
83950187,MGKFQTAGG10,,
83950188,MGKFQTAGG10T,,
83950189,MGKFQTAGG12,,
83950190,MGKFQTAGG12T,,
83950191,MGKFQTAGG13,,
83950192,MGKFQTAGG13T,,
83950193,MGKFQTAGG16,,
83950194,MGKFQTAGG16T,,
83950195,MGKFQTAGG20,,
83950196,MGKFQTAGG20T,,
83950197,MGKFQTAGH6,,
83950198,MGKFQTAGH6T,,
83950199,MGKFQTAGH8,,
83950200,MGKFQTAGH8T,,
83950201,MGKFQTAGH10,,
83950202,MGKFQTAGH10T,,
83950203,MGKFQTAGH12,,
83950204,MGKFQTAGH12T,,
83950205,MGKFQTAGH13,,
83950206,MGKFQTAGH13T,,
83950207,MGKFQTAGH16,,
83950208,MGKFQTAGH16T,,
83950209,MGKFQTAGH20,,
83950210,MGKFQTAGH20T,,
83950211,MGKFQTAHS6,,
83950212,MGKFQTAHS6T,,
83950213,MGKFQTAHS8,,
83950214,MGKFQTAHS8T,,
83950215,MGKFQTAHS10,,
83950216,MGKFQTAHS10T,,
83950217,MGKFQTAHS12,,
83950218,MGKFQTAHS12T,,
83950219,MGKFQTAHS13,,
83950220,MGKFQTAHS13T,,
83950221,MGKFQTAHS16,,
83950222,MGKFQTAHS16T,,
83950223,MGKFQTAHS20,,
83950224,MGKFQTAHS20T,,
83950225,MGKFQTAHM6,,
83950226,MGKFQTAHM6T,,
83950227,MGKFQTAHM8,,
83950228,MGKFQTAHM8T,,
83950229,MGKFQTAHM10,,
83950230,MGKFQTAHM10T,,
83950231,MGKFQTAHM12,,
83950232,MGKFQTAHM12T,,
83950233,MGKFQTAHM13,,
83950234,MGKFQTAHM13T,,
83950235,MGKFQTAHM16,,
83950236,MGKFQTAHM16T,,
83950237,MGKFQTAHM20,,
83950238,MGKFQTAHM20T,,
83950239,MGKFQTAHP6,,
83950240,MGKFQTAHP6T,,
83950241,MGKFQTAHP8,,
83950242,MGKFQTAHP8T,,
83950243,MGKFQTAHP10,,
83950244,MGKFQTAHP10T,,
83950245,MGKFQTAHP12,,
83950246,MGKFQTAHP12T,,
83950247,MGKFQTAHP13,,
83950248,MGKFQTAHP13T,,
83950249,MGKFQTAHP16,,
83950250,MGKFQTAHP16T,,
83950251,MGKFQTAHP20,,
83950252,MGKFQTAHP20T,,
83950253,MGKFQTAHG6,,
83950254,MGKFQTAHG6T,,
83950255,MGKFQTAHG8,,
83950256,MGKFQTAHG8T,,
83950257,MGKFQTAHG10,,
83950258,MGKFQTAHG10T,,
83950259,MGKFQTAHG12,,
83950260,MGKFQTAHG12T,,
83950261,MGKFQTAHG13,,
83950262,MGKFQTAHG13T,,
83950263,MGKFQTAHG16,,
83950264,MGKFQTAHG16T,,
83950265,MGKFQTAHG20,,
83950266,MGKFQTAHG20T,,
83950267,MGKFQTAHH6,,
83950268,MGKFQTAHH6T,,
83950269,MGKFQTAHH8,,
83950270,MGKFQTAHH8T,,
83950271,MGKFQTAHH10,,
83950272,MGKFQTAHH10T,,
83950273,MGKFQTAHH12,,
83950274,MGKFQTAHH12T,,
83950275,MGKFQTAHH13,,
83950276,MGKFQTAHH13T,,
83950277,MGKFQTAHH16,,
83950278,MGKFQTAHH16T,,
83950279,MGKFQTAHH20,,
83950280,MGKFQTAHH20T,,
83960001,MGKFQTDMS6,,
83960002,MGKFQTDMS6T,,
83960003,MGKFQTDMS8,,
83960004,MGKFQTDMS8T,,
83960005,MGKFQTDMS10,,
83960006,MGKFQTDMS10T,,
83960007,MGKFQTDMS12,,
83960008,MGKFQTDMS12T,,
83960009,MGKFQTDMS13,,
83960010,MGKFQTDMS13T,,
83960011,MGKFQTDMS16,,
83960012,MGKFQTDMS16T,,
83960013,MGKFQTDMS20,,
83960014,MGKFQTDMS20T,,
83960015,MGKFQTDMM6,,
83960016,MGKFQTDMM6T,,
83960017,MGKFQTDMM8,,
83960018,MGKFQTDMM8T,,
83960019,MGKFQTDMM10,,
83960020,MGKFQTDMM10T,,
83960021,MGKFQTDMM12,,
83960022,MGKFQTDMM12T,,
83960023,MGKFQTDMM13,,
83960024,MGKFQTDMM13T,,
83960025,MGKFQTDMM16,,
83960026,MGKFQTDMM16T,,
83960027,MGKFQTDMM20,,
83960028,MGKFQTDMM20T,,
83960029,MGKFQTDMP6,,
83960030,MGKFQTDMP6T,,
83960031,MGKFQTDMP8,,
83960032,MGKFQTDMP8T,,
83960033,MGKFQTDMP10,,
83960034,MGKFQTDMP10T,,
83960035,MGKFQTDMP12,,
83960036,MGKFQTDMP12T,,
83960037,MGKFQTDMP13,,
83960038,MGKFQTDMP13T,,
83960039,MGKFQTDMP16,,
83960040,MGKFQTDMP16T,,
83960041,MGKFQTDMP20,,
83960042,MGKFQTDMP20T,,
83960043,MGKFQTDMG6,,
83960044,MGKFQTDMG6T,,
83960045,MGKFQTDMG8,,
83960046,MGKFQTDMG8T,,
83960047,MGKFQTDMG10,,
83960048,MGKFQTDMG10T,,
83960049,MGKFQTDMG12,,
83960050,MGKFQTDMG12T,,
83960051,MGKFQTDMG13,,
83960052,MGKFQTDMG13T,,
83960053,MGKFQTDMG16,,
83960054,MGKFQTDMG16T,,
83960055,MGKFQTDMG20,,
83960056,MGKFQTDMG20T,,
83960057,MGKFQTDMH6,,
83960058,MGKFQTDMH6T,,
83960059,MGKFQTDMH8,,
83960060,MGKFQTDMH8T,,
83960061,MGKFQTDMH10,,
83960062,MGKFQTDMH10T,,
83960063,MGKFQTDMH12,,
83960064,MGKFQTDMH12T,,
83960065,MGKFQTDMH13,,
83960066,MGKFQTDMH13T,,
83960067,MGKFQTDMH16,,
83960068,MGKFQTDMH16T,,
83960069,MGKFQTDMH20,,
83960070,MGKFQTDMH20T,,
83960071,MGKFQTDPS6,,
83960072,MGKFQTDPS6T,,
83960073,MGKFQTDPS8,,
83960074,MGKFQTDPS8T,,
83960075,MGKFQTDPS10,,
83960076,MGKFQTDPS10T,,
83960077,MGKFQTDPS12,,
83960078,MGKFQTDPS12T,,
83960079,MGKFQTDPS13,,
83960080,MGKFQTDPS13T,,
83960081,MGKFQTDPS16,,
83960082,MGKFQTDPS16T,,
83960083,MGKFQTDPS20,,
83960084,MGKFQTDPS20T,,
83960085,MGKFQTDPM6,,
83960086,MGKFQTDPM6T,,
83960087,MGKFQTDPM8,,
83960088,MGKFQTDPM8T,,
83960089,MGKFQTDPM10,,
83960090,MGKFQTDPM10T,,
83960091,MGKFQTDPM12,,
83960092,MGKFQTDPM12T,,
83960093,MGKFQTDPM13,,
83960094,MGKFQTDPM13T,,
83960095,MGKFQTDPM16,,
83960096,MGKFQTDPM16T,,
83960097,MGKFQTDPM20,,
83960098,MGKFQTDPM20T,,
83960099,MGKFQTDPP6,,
83960100,MGKFQTDPP6T,,
83960101,MGKFQTDPP8,,
83960102,MGKFQTDPP8T,,
83960103,MGKFQTDPP10,,
83960104,MGKFQTDPP10T,,
83960105,MGKFQTDPP12,,
83960106,MGKFQTDPP12T,,
83960107,MGKFQTDPP13,,
83960108,MGKFQTDPP13T,,
83960109,MGKFQTDPP16,,
83960110,MGKFQTDPP16T,,
83960111,MGKFQTDPP20,,
83960112,MGKFQTDPP20T,,
83960113,MGKFQTDPG6,,
83960114,MGKFQTDPG6T,,
83960115,MGKFQTDPG8,,
83960116,MGKFQTDPG8T,,
83960117,MGKFQTDPG10,,
83960118,MGKFQTDPG10T,,
83960119,MGKFQTDPG12,,
83960120,MGKFQTDPG12T,,
83960121,MGKFQTDPG13,,
83960122,MGKFQTDPG13T,,
83960123,MGKFQTDPG16,,
83960124,MGKFQTDPG16T,,
83960125,MGKFQTDPG20,,
83960126,MGKFQTDPG20T,,
83960127,MGKFQTDPH6,,
83960128,MGKFQTDPH6T,,
83960129,MGKFQTDPH8,,
83960130,MGKFQTDPH8T,,
83960131,MGKFQTDPH10,,
83960132,MGKFQTDPH10T,,
83960133,MGKFQTDPH12,,
83960134,MGKFQTDPH12T,,
83960135,MGKFQTDPH13,,
83960136,MGKFQTDPH13T,,
83960137,MGKFQTDPH16,,
83960138,MGKFQTDPH16T,,
83960139,MGKFQTDPH20,,
83960140,MGKFQTDPH20T,,
83960141,MGKFQTDGS6,,
83960142,MGKFQTDGS6T,,
83960143,MGKFQTDGS8,,
83960144,MGKFQTDGS8T,,
83960145,MGKFQTDGS10,,
83960146,MGKFQTDGS10T,,
83960147,MGKFQTDGS12,,
83960148,MGKFQTDGS12T,,
83960149,MGKFQTDGS13,,
83960150,MGKFQTDGS13T,,
83960151,MGKFQTDGS16,,
83960152,MGKFQTDGS16T,,
83960153,MGKFQTDGS20,,
83960154,MGKFQTDGS20T,,
83960155,MGKFQTDGM6,,
83960156,MGKFQTDGM6T,,
83960157,MGKFQTDGM8,,
83960158,MGKFQTDGM8T,,
83960159,MGKFQTDGM10,,
83960160,MGKFQTDGM10T,,
83960161,MGKFQTDGM12,,
83960162,MGKFQTDGM12T,,
83960163,MGKFQTDGM13,,
83960164,MGKFQTDGM13T,,
83960165,MGKFQTDGM16,,
83960166,MGKFQTDGM16T,,
83960167,MGKFQTDGM20,,
83960168,MGKFQTDGM20T,,
83960169,MGKFQTDGP6,,
83960170,MGKFQTDGP6T,,
83960171,MGKFQTDGP8,,
83960172,MGKFQTDGP8T,,
83960173,MGKFQTDGP10,,
83960174,MGKFQTDGP10T,,
83960175,MGKFQTDGP12,,
83960176,MGKFQTDGP12T,,
83960177,MGKFQTDGP13,,
83960178,MGKFQTDGP13T,,
83960179,MGKFQTDGP16,,
83960180,MGKFQTDGP16T,,
83960181,MGKFQTDGP20,,
83960182,MGKFQTDGP20T,,
83960183,MGKFQTDGG6,,
83960184,MGKFQTDGG6T,,
83960185,MGKFQTDGG8,,
83960186,MGKFQTDGG8T,,
83960187,MGKFQTDGG10,,
83960188,MGKFQTDGG10T,,
83960189,MGKFQTDGG12,,
83960190,MGKFQTDGG12T,,
83960191,MGKFQTDGG13,,
83960192,MGKFQTDGG13T,,
83960193,MGKFQTDGG16,,
83960194,MGKFQTDGG16T,,
83960195,MGKFQTDGG20,,
83960196,MGKFQTDGG20T,,
83960197,MGKFQTDGH6,,
83960198,MGKFQTDGH6T,,
83960199,MGKFQTDGH8,,
83960200,MGKFQTDGH8T,,
83960201,MGKFQTDGH10,,
83960202,MGKFQTDGH10T,,
83960203,MGKFQTDGH12,,
83960204,MGKFQTDGH12T,,
83960205,MGKFQTDGH13,,
83960206,MGKFQTDGH13T,,
83960207,MGKFQTDGH16,,
83960208,MGKFQTDGH16T,,
83960209,MGKFQTDGH20,,
83960210,MGKFQTDGH20T,,
83960211,MGKFQTDHS6,,
83960212,MGKFQTDHS6T,,
83960213,MGKFQTDHS8,,
83960214,MGKFQTDHS8T,,
83960215,MGKFQTDHS10,,
83960216,MGKFQTDHS10T,,
83960217,MGKFQTDHS12,,
83960218,MGKFQTDHS12T,,
83960219,MGKFQTDHS13,,
83960220,MGKFQTDHS13T,,
83960221,MGKFQTDHS16,,
83960222,MGKFQTDHS16T,,
83960223,MGKFQTDHS20,,
83960224,MGKFQTDHS20T,,
83960225,MGKFQTDHM6,,
83960226,MGKFQTDHM6T,,
83960227,MGKFQTDHM8,,
83960228,MGKFQTDHM8T,,
83960229,MGKFQTDHM10,,
83960230,MGKFQTDHM10T,,
83960231,MGKFQTDHM12,,
83960232,MGKFQTDHM12T,,
83960233,MGKFQTDHM13,,
83960234,MGKFQTDHM13T,,
83960235,MGKFQTDHM16,,
83960236,MGKFQTDHM16T,,
83960237,MGKFQTDHM20,,
83960238,MGKFQTDHM20T,,
83960239,MGKFQTDHP6,,
83960240,MGKFQTDHP6T,,
83960241,MGKFQTDHP8,,
83960242,MGKFQTDHP8T,,
83960243,MGKFQTDHP10,,
83960244,MGKFQTDHP10T,,
83960245,MGKFQTDHP12,,
83960246,MGKFQTDHP12T,,
83960247,MGKFQTDHP13,,
83960248,MGKFQTDHP13T,,
83960249,MGKFQTDHP16,,
83960250,MGKFQTDHP16T,,
83960251,MGKFQTDHP20,,
83960252,MGKFQTDHP20T,,
83960253,MGKFQTDHG6,,
83960254,MGKFQTDHG6T,,
83960255,MGKFQTDHG8,,
83960256,MGKFQTDHG8T,,
83960257,MGKFQTDHG10,,
83960258,MGKFQTDHG10T,,
83960259,MGKFQTDHG12,,
83960260,MGKFQTDHG12T,,
83960261,MGKFQTDHG13,,
83960262,MGKFQTDHG13T,,
83960263,MGKFQTDHG16,,
83960264,MGKFQTDHG16T,,
83960265,MGKFQTDHG20,,
83960266,MGKFQTDHG20T,,
83960267,MGKFQTDHH6,,
83960268,MGKFQTDHH6T,,
83960269,MGKFQTDHH8,,
83960270,MGKFQTDHH8T,,
83960271,MGKFQTDHH10,,
83960272,MGKFQTDHH10T,,
83960273,MGKFQTDHH12,,
83960274,MGKFQTDHH12T,,
83960275,MGKFQTDHH13,,
83960276,MGKFQTDHH13T,,
83960277,MGKFQTDHH16,,
83960278,MGKFQTDHH16T,,
83960279,MGKFQTDHH20,,
83960280,MGKFQTDHH20T,,
83970001,MCKFQTAMS6,,
83970002,MCKFQTAMS6T,,
83970003,MCKFQTAMS8,,
83970004,MCKFQTAMS8T,,
83970005,MCKFQTAMS10,,
83970006,MCKFQTAMS10T,,
83970007,MCKFQTAMS12,,
83970008,MCKFQTAMS12T,,
83970009,MCKFQTAMS13,,
83970010,MCKFQTAMS13T,,
83970011,MCKFQTAMS16,,
83970012,MCKFQTAMS16T,,
83970013,MCKFQTAMS20,,
83970014,MCKFQTAMS20T,,
83970015,MCKFQTAMM6,,
83970016,MCKFQTAMM6T,,
83970017,MCKFQTAMM8,,
83970018,MCKFQTAMM8T,,
83970019,MCKFQTAMM10,,
83970020,MCKFQTAMM10T,,
83970021,MCKFQTAMM12,,
83970022,MCKFQTAMM12T,,
83970023,MCKFQTAMM13,,
83970024,MCKFQTAMM13T,,
83970025,MCKFQTAMM16,,
83970026,MCKFQTAMM16T,,
83970027,MCKFQTAMM20,,
83970028,MCKFQTAMM20T,,
83970029,MCKFQTAMP6,,
83970030,MCKFQTAMP6T,,
83970031,MCKFQTAMP8,,
83970032,MCKFQTAMP8T,,
83970033,MCKFQTAMP10,,
83970034,MCKFQTAMP10T,,
83970035,MCKFQTAMP12,,
83970036,MCKFQTAMP12T,,
83970037,MCKFQTAMP13,,
83970038,MCKFQTAMP13T,,
83970039,MCKFQTAMP16,,
83970040,MCKFQTAMP16T,,
83970041,MCKFQTAMP20,,
83970042,MCKFQTAMP20T,,
83970043,MCKFQTAMG6,,
83970044,MCKFQTAMG6T,,
83970045,MCKFQTAMG8,,
83970046,MCKFQTAMG8T,,
83970047,MCKFQTAMG10,,
83970048,MCKFQTAMG10T,,
83970049,MCKFQTAMG12,,
83970050,MCKFQTAMG12T,,
83970051,MCKFQTAMG13,,
83970052,MCKFQTAMG13T,,
83970053,MCKFQTAMG16,,
83970054,MCKFQTAMG16T,,
83970055,MCKFQTAMG20,,
83970056,MCKFQTAMG20T,,
83970057,MCKFQTAMH6,,
83970058,MCKFQTAMH6T,,
83970059,MCKFQTAMH8,,
83970060,MCKFQTAMH8T,,
83970061,MCKFQTAMH10,,
83970062,MCKFQTAMH10T,,
83970063,MCKFQTAMH12,,
83970064,MCKFQTAMH12T,,
83970065,MCKFQTAMH13,,
83970066,MCKFQTAMH13T,,
83970067,MCKFQTAMH16,,
83970068,MCKFQTAMH16T,,
83970069,MCKFQTAMH20,,
83970070,MCKFQTAMH20T,,
83970071,MCKFQTAPS6,,
83970072,MCKFQTAPS6T,,
83970073,MCKFQTAPS8,,
83970074,MCKFQTAPS8T,,
83970075,MCKFQTAPS10,,
83970076,MCKFQTAPS10T,,
83970077,MCKFQTAPS12,,
83970078,MCKFQTAPS12T,,
83970079,MCKFQTAPS13,,
83970080,MCKFQTAPS13T,,
83970081,MCKFQTAPS16,,
83970082,MCKFQTAPS16T,,
83970083,MCKFQTAPS20,,
83970084,MCKFQTAPS20T,,
83970085,MCKFQTAPM6,,
83970086,MCKFQTAPM6T,,
83970087,MCKFQTAPM8,,
83970088,MCKFQTAPM8T,,
83970089,MCKFQTAPM10,,
83970090,MCKFQTAPM10T,,
83970091,MCKFQTAPM12,,
83970092,MCKFQTAPM12T,,
83970093,MCKFQTAPM13,,
83970094,MCKFQTAPM13T,,
83970095,MCKFQTAPM16,,
83970096,MCKFQTAPM16T,,
83970097,MCKFQTAPM20,,
83970098,MCKFQTAPM20T,,
83970099,MCKFQTAPP6,,
83970100,MCKFQTAPP6T,,
83970101,MCKFQTAPP8,,
83970102,MCKFQTAPP8T,,
83970103,MCKFQTAPP10,,
83970104,MCKFQTAPP10T,,
83970105,MCKFQTAPP12,,
83970106,MCKFQTAPP12T,,
83970107,MCKFQTAPP13,,
83970108,MCKFQTAPP13T,,
83970109,MCKFQTAPP16,,
83970110,MCKFQTAPP16T,,
83970111,MCKFQTAPP20,,
83970112,MCKFQTAPP20T,,
83970113,MCKFQTAPG6,,
83970114,MCKFQTAPG6T,,
83970115,MCKFQTAPG8,,
83970116,MCKFQTAPG8T,,
83970117,MCKFQTAPG10,,
83970118,MCKFQTAPG10T,,
83970119,MCKFQTAPG12,,
83970120,MCKFQTAPG12T,,
83970121,MCKFQTAPG13,,
83970122,MCKFQTAPG13T,,
83970123,MCKFQTAPG16,,
83970124,MCKFQTAPG16T,,
83970125,MCKFQTAPG20,,
83970126,MCKFQTAPG20T,,
83970127,MCKFQTAPH6,,
83970128,MCKFQTAPH6T,,
83970129,MCKFQTAPH8,,
83970130,MCKFQTAPH8T,,
83970131,MCKFQTAPH10,,
83970132,MCKFQTAPH10T,,
83970133,MCKFQTAPH12,,
83970134,MCKFQTAPH12T,,
83970135,MCKFQTAPH13,,
83970136,MCKFQTAPH13T,,
83970137,MCKFQTAPH16,,
83970138,MCKFQTAPH16T,,
83970139,MCKFQTAPH20,,
83970140,MCKFQTAPH20T,,
83970141,MCKFQTAGS6,,
83970142,MCKFQTAGS6T,,
83970143,MCKFQTAGS8,,
83970144,MCKFQTAGS8T,,
83970145,MCKFQTAGS10,,
83970146,MCKFQTAGS10T,,
83970147,MCKFQTAGS12,,
83970148,MCKFQTAGS12T,,
83970149,MCKFQTAGS13,,
83970150,MCKFQTAGS13T,,
83970151,MCKFQTAGS16,,
83970152,MCKFQTAGS16T,,
83970153,MCKFQTAGS20,,
83970154,MCKFQTAGS20T,,
83970155,MCKFQTAGM6,,
83970156,MCKFQTAGM6T,,
83970157,MCKFQTAGM8,,
83970158,MCKFQTAGM8T,,
83970159,MCKFQTAGM10,,
83970160,MCKFQTAGM10T,,
83970161,MCKFQTAGM12,,
83970162,MCKFQTAGM12T,,
83970163,MCKFQTAGM13,,
83970164,MCKFQTAGM13T,,
83970165,MCKFQTAGM16,,
83970166,MCKFQTAGM16T,,
83970167,MCKFQTAGM20,,
83970168,MCKFQTAGM20T,,
83970169,MCKFQTAGP6,,
83970170,MCKFQTAGP6T,,
83970171,MCKFQTAGP8,,
83970172,MCKFQTAGP8T,,
83970173,MCKFQTAGP10,,
83970174,MCKFQTAGP10T,,
